clazz,method,methodDesc,indexes,mutator,test,default,single-group,single-group_errors-at-the-end,by-proportions
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[64],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testSerialization1()],,,,True
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[64],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testEqualsHashCode()],,,,True
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testSerialization4()],,,,True
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testSerialization3()],,,,True
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.plot.PiePlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.PiePlotTest]/[method:testDrawWithNullLegendLabels()],,,,False
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testBug942()],,,,False
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testSubtitleCount()],,,,False
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testGetSubtitle()],,,,False
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testGetSubtitles()],,,,False
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testTitleChangeEvent()],,,,False
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.PieChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChartTest]/[method:testReplaceDatasetOnPieChart()],,,,False
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testLegendEvents()],,,,False
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testAddSubtitle()],,,,False
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testEquals2()],,,,True
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.plot.MultiplePiePlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.MultiplePiePlotTest]/[method:testEquals()],,,,False
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testEquals()],,,,True
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testSerialization2()],,,,True
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testSerialization1()],,,,False
org.jfree.chart.ChartFactory,createPieChart,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[68],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testEqualsHashCode()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;)Lorg/jfree/chart/JFreeChart;,[9],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testReplaceDatasetOnPieChart()],,,,False
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;)Lorg/jfree/chart/JFreeChart;,[9],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testSerialization2()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;)Lorg/jfree/chart/JFreeChart;,[9],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testNullValueInDataset()],,,,False
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[22],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testReplaceDatasetOnPieChart()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[22],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.plot.PiePlot3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.PiePlot3DTest]/[method:testDrawWithNullDataset()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[22],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testSerialization2()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[22],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testNullValueInDataset()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[34],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testReplaceDatasetOnPieChart()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[34],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.plot.PiePlot3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.PiePlot3DTest]/[method:testDrawWithNullDataset()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[34],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testSerialization2()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[34],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testNullValueInDataset()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[18],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testReplaceDatasetOnPieChart()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[18],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.plot.PiePlot3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.PiePlot3DTest]/[method:testDrawWithNullDataset()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[18],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testSerialization2()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[18],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testNullValueInDataset()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[29],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testReplaceDatasetOnPieChart()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[29],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testSerialization2()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[29],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testNullValueInDataset()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[57],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testReplaceDatasetOnPieChart()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[57],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.plot.PiePlot3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.PiePlot3DTest]/[method:testDrawWithNullDataset()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[57],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testSerialization2()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[57],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testNullValueInDataset()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[61],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testReplaceDatasetOnPieChart()],,,,False
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[61],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.plot.PiePlot3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.PiePlot3DTest]/[method:testDrawWithNullDataset()],,,,False
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[61],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.JFreeChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.JFreeChartTest]/[method:testSerialization2()],,,,True
org.jfree.chart.ChartFactory,createPieChart3D,(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,[61],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.PieChart3DTest.[engine:junit-jupiter]/[class:org.jfree.chart.PieChart3DTest]/[method:testNullValueInDataset()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/chart/JFreeChart;,[12],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ScatterPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.ScatterPlotTest]/[method:testSetSeriesToolTipGenerator()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/chart/JFreeChart;,[12],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.axis.NumberAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.NumberAxisTest]/[method:testXYAutoRange2()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/chart/JFreeChart;,[12],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.axis.ValueAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.ValueAxisTest]/[method:testAxisMargins()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/chart/JFreeChart;,[12],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.axis.NumberAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.NumberAxisTest]/[method:testXYAutoRange1()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/chart/JFreeChart;,[12],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ScatterPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.ScatterPlotTest]/[method:testReplaceDataset()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/chart/JFreeChart;,[12],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.axis.LogAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.LogAxisTest]/[method:testXYAutoRange2()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/chart/JFreeChart;,[12],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.axis.LogAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.LogAxisTest]/[method:testXYAutoRange1()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/chart/JFreeChart;,[12],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ScatterPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.ScatterPlotTest]/[method:testDrawWithNullInfo()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[47],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.ScatterPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.ScatterPlotTest]/[method:testSetSeriesToolTipGenerator()],,,,True
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[47],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.axis.NumberAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.NumberAxisTest]/[method:testXYAutoRange2()],,,,True
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[47],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.axis.ValueAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.ValueAxisTest]/[method:testAxisMargins()],,,,True
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[47],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.axis.NumberAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.NumberAxisTest]/[method:testXYAutoRange1()],,,,True
